"Group","Year","Value","Scale","Stdev"
"pollock_adu",1991,1195664,1.87581363416382e-06,119566.4
"pcod_juv",1991,NA,1.87581363416382e-06,NA
"pcod_adu",1991,210240.65,1.87581363416382e-06,21024.065
"herring",1991,17025.13602,1.87581363416382e-06,1702.513602
"arrowtooth_juv",1991,NA,1.87581363416382e-06,NA
"arrowtooth_adu",1991,17834.85,1.87581363416382e-06,1783.485
"kamchatka",1991,NA,1.87581363416382e-06,NA
"gr_turbot_juv",1991,NA,1.87581363416382e-06,NA
"gr_turbot_adu",1991,4397.91,1.87581363416382e-06,439.791
"halibut_juv",1991,NA,1.87581363416382e-06,NA
"halibut_adu",1991,5374.63232,1.87581363416382e-06,537.463232
"yf_sole",1991,117303.48,1.87581363416382e-06,11730.348
"fh_sole",1991,NA,1.87581363416382e-06,NA
"nr_sole",1991,55909.54,1.87581363416382e-06,5590.954
"ak_plaice",1991,NA,1.87581363416382e-06,NA
"oth_flatfish",1991,NA,1.87581363416382e-06,NA
"ak_skate",1991,NA,1.87581363416382e-06,NA
"oth_skate",1991,NA,1.87581363416382e-06,NA
"sablefish_juv",1991,NA,1.87581363416382e-06,NA
"sablefish_adu",1991,1209.02,1.87581363416382e-06,120.902
"eelpouts",1991,NA,1.87581363416382e-06,NA
"deep_demersals",1991,NA,1.87581363416382e-06,NA
"pac_ocean_perch",1991,5098.67,1.87581363416382e-06,509.867
"oth_rockfish",1991,348.12,1.87581363416382e-06,34.812
"north_rockfish",1991,626,1.87581363416382e-06,62.6
"shortraker_rock",1991,205,1.87581363416382e-06,20.5
"rougheye_rock",1991,106,1.87581363416382e-06,10.6
"atka",1991,2486.21,1.87581363416382e-06,248.621
"shallow_demersals",1991,NA,1.87581363416382e-06,NA
"lg_sculpins",1991,NA,1.87581363416382e-06,NA
"octopus",1991,NA,1.87581363416382e-06,NA
"squids",1991,660.77,1.87581363416382e-06,66.077
"salmon_returning",1991,NA,1.87581363416382e-06,NA
"salmon_smolts",1991,NA,1.87581363416382e-06,NA
"mycto_bathy",1991,NA,1.87581363416382e-06,NA
"capelin",1991,NA,1.87581363416382e-06,NA
"sandlance",1991,NA,1.87581363416382e-06,NA
"oth_forage",1991,NA,1.87581363416382e-06,NA
"bairdi",1991,24021.2,1.87581363416382e-06,2402.12
"king_crabs",1991,11223.02641,1.87581363416382e-06,1122.302641
"opilio",1991,156560,1.87581363416382e-06,15656
"pandalid",1991,NA,1.87581363416382e-06,NA
"ben_zooplankton",1991,NA,1.87581363416382e-06,NA
"snails_sea_stars",1991,NA,1.87581363416382e-06,NA
"herb_echinoderms",1991,NA,1.87581363416382e-06,NA
"misc_crabs",1991,NA,1.87581363416382e-06,NA
"structural_epifauna",1991,NA,1.87581363416382e-06,NA
"infauna",1991,NA,1.87581363416382e-06,NA
"jellyfish",1991,NA,1.87581363416382e-06,NA
"pel_zooplankton",1991,NA,1.87581363416382e-06,NA
"euphausiids",1991,NA,1.87581363416382e-06,NA
"copepods",1991,NA,1.87581363416382e-06,NA
"pelagic_microbes",1991,NA,1.87581363416382e-06,NA
"benthic_microbes",1991,NA,1.87581363416382e-06,NA
"lg_phytoplankton",1991,NA,1.87581363416382e-06,NA
"sm_phytoplankton",1991,NA,1.87581363416382e-06,NA
"discards_offal",1991,NA,1.87581363416382e-06,NA
"pelagic_detritus",1991,NA,1.87581363416382e-06,NA
"benthic_detritus",1991,NA,1.87581363416382e-06,NA
"outside",1992,NA,1.87581363416382e-06,NA
"transient_killers",1992,NA,1.87581363416382e-06,NA
"toothed_whales",1992,NA,1.87581363416382e-06,NA
"gray_whales",1992,NA,1.87581363416382e-06,NA
"baleen_whales",1992,NA,1.87581363416382e-06,NA
"pinnipeds",1992,NA,1.87581363416382e-06,NA
"walrus_bd_seals",1992,NA,1.87581363416382e-06,NA
"nf_seal_juv",1992,NA,1.87581363416382e-06,NA
"nf_seal_adu",1992,54.66,1.87581363416382e-06,5.466
"ice_seals",1992,NA,1.87581363416382e-06,NA
"oth_birds",1992,NA,1.87581363416382e-06,NA
"murres_puffins",1992,NA,1.87581363416382e-06,NA
"kittiwakes",1992,NA,1.87581363416382e-06,NA
"auklets",1992,NA,1.87581363416382e-06,NA
"fulmars",1992,NA,1.87581363416382e-06,NA
"albatross",1992,NA,1.87581363416382e-06,NA
"sharks",1992,NA,1.87581363416382e-06,NA
"pollock_juv",1992,NA,1.87581363416382e-06,NA
"pollock_adu",1992,1390550.45,1.87581363416382e-06,139055.045
"pcod_juv",1992,NA,1.87581363416382e-06,NA
"pcod_adu",1992,164210.21,1.87581363416382e-06,16421.021
"herring",1992,30866.96078,1.87581363416382e-06,3086.696078
"arrowtooth_juv",1992,NA,1.87581363416382e-06,NA
"arrowtooth_adu",1992,10949.88,1.87581363416382e-06,1094.988
"kamchatka",1992,NA,1.87581363416382e-06,NA
"gr_turbot_juv",1992,NA,1.87581363416382e-06,NA
"gr_turbot_adu",1992,2462.11,1.87581363416382e-06,246.211
"halibut_juv",1992,NA,1.87581363416382e-06,NA
"halibut_adu",1992,5266.148373,1.87581363416382e-06,526.6148373
"yf_sole",1992,145381.93,1.87581363416382e-06,14538.193
"fh_sole",1992,NA,1.87581363416382e-06,NA
"nr_sole",1992,52486.43,1.87581363416382e-06,5248.643
"ak_plaice",1992,NA,1.87581363416382e-06,NA
"oth_flatfish",1992,NA,1.87581363416382e-06,NA
"ak_skate",1992,NA,1.87581363416382e-06,NA
"oth_skate",1992,NA,1.87581363416382e-06,NA
"sablefish_juv",1992,NA,1.87581363416382e-06,NA
"sablefish_adu",1992,612.59,1.87581363416382e-06,61.259
"eelpouts",1992,NA,1.87581363416382e-06,NA
"deep_demersals",1992,NA,1.87581363416382e-06,NA
"pac_ocean_perch",1992,3254.55,1.87581363416382e-06,325.455
"oth_rockfish",1992,214.94,1.87581363416382e-06,21.494
"north_rockfish",1992,309,1.87581363416382e-06,30.9
"shortraker_rock",1992,79,1.87581363416382e-06,7.9
"rougheye_rock",1992,77,1.87581363416382e-06,7.7
"atka",1992,2595.82,1.87581363416382e-06,259.582
"shallow_demersals",1992,NA,1.87581363416382e-06,NA
"lg_sculpins",1992,NA,1.87581363416382e-06,NA
"octopus",1992,NA,1.87581363416382e-06,NA
"squids",1992,855.99,1.87581363416382e-06,85.599
"salmon_returning",1992,NA,1.87581363416382e-06,NA
"salmon_smolts",1992,NA,1.87581363416382e-06,NA
"mycto_bathy",1992,NA,1.87581363416382e-06,NA
"capelin",1992,NA,1.87581363416382e-06,NA
"sandlance",1992,NA,1.87581363416382e-06,NA
"oth_forage",1992,NA,1.87581363416382e-06,NA
"bairdi",1992,26693,1.87581363416382e-06,2669.3
"king_crabs",1992,5801.470606,1.87581363416382e-06,580.1470606
"opilio",1992,124160,1.87581363416382e-06,12416
"pandalid",1992,NA,1.87581363416382e-06,NA
"ben_zooplankton",1992,NA,1.87581363416382e-06,NA
"snails_sea_stars",1992,NA,1.87581363416382e-06,NA
"herb_echinoderms",1992,NA,1.87581363416382e-06,NA
"misc_crabs",1992,NA,1.87581363416382e-06,NA
"structural_epifauna",1992,NA,1.87581363416382e-06,NA
"infauna",1992,NA,1.87581363416382e-06,NA
"jellyfish",1992,NA,1.87581363416382e-06,NA
"pel_zooplankton",1992,NA,1.87581363416382e-06,NA
"euphausiids",1992,NA,1.87581363416382e-06,NA
"copepods",1992,NA,1.87581363416382e-06,NA
"pelagic_microbes",1992,NA,1.87581363416382e-06,NA
"benthic_microbes",1992,NA,1.87581363416382e-06,NA
"lg_phytoplankton",1992,NA,1.87581363416382e-06,NA
"sm_phytoplankton",1992,NA,1.87581363416382e-06,NA
"discards_offal",1992,NA,1.87581363416382e-06,NA
"pelagic_detritus",1992,NA,1.87581363416382e-06,NA
"benthic_detritus",1992,NA,1.87581363416382e-06,NA
"outside",1993,NA,1.87581363416382e-06,NA
"transient_killers",1993,NA,1.87581363416382e-06,NA
"toothed_whales",1993,NA,1.87581363416382e-06,NA
"gray_whales",1993,NA,1.87581363416382e-06,NA
"baleen_whales",1993,NA,1.87581363416382e-06,NA
"pinnipeds",1993,NA,1.87581363416382e-06,NA
"walrus_bd_seals",1993,NA,1.87581363416382e-06,NA
"nf_seal_juv",1993,NA,1.87581363416382e-06,NA
"nf_seal_adu",1993,54.66,1.87581363416382e-06,5.466
"ice_seals",1993,NA,1.87581363416382e-06,NA
"oth_birds",1993,NA,1.87581363416382e-06,NA
"murres_puffins",1993,NA,1.87581363416382e-06,NA
"kittiwakes",1993,NA,1.87581363416382e-06,NA
"auklets",1993,NA,1.87581363416382e-06,NA
"fulmars",1993,NA,1.87581363416382e-06,NA
"albatross",1993,NA,1.87581363416382e-06,NA
"sharks",1993,NA,1.87581363416382e-06,NA
"pollock_juv",1993,NA,1.87581363416382e-06,NA
"pollock_adu",1993,1327494.78,1.87581363416382e-06,132749.478
"pcod_juv",1993,NA,1.87581363416382e-06,NA
"pcod_adu",1993,133186.32,1.87581363416382e-06,13318.632
"herring",1993,21042.15004,1.87581363416382e-06,2104.215004
"arrowtooth_juv",1993,NA,1.87581363416382e-06,NA
"arrowtooth_adu",1993,7952.92,1.87581363416382e-06,795.292
"kamchatka",1993,NA,1.87581363416382e-06,NA
"gr_turbot_juv",1993,NA,1.87581363416382e-06,NA
"gr_turbot_adu",1993,6332.49,1.87581363416382e-06,633.249
"halibut_juv",1993,NA,1.87581363416382e-06,NA
"halibut_adu",1993,4166.81888,1.87581363416382e-06,416.681888
"yf_sole",1993,105809.96,1.87581363416382e-06,10580.996
"fh_sole",1993,NA,1.87581363416382e-06,NA
"nr_sole",1993,63945.39,1.87581363416382e-06,6394.539
"ak_plaice",1993,NA,1.87581363416382e-06,NA
"oth_flatfish",1993,NA,1.87581363416382e-06,NA
"ak_skate",1993,NA,1.87581363416382e-06,NA
"oth_skate",1993,NA,1.87581363416382e-06,NA
"sablefish_juv",1993,NA,1.87581363416382e-06,NA
"sablefish_adu",1993,669.09,1.87581363416382e-06,66.909
"eelpouts",1993,NA,1.87581363416382e-06,NA
"deep_demersals",1993,NA,1.87581363416382e-06,NA
"pac_ocean_perch",1993,3763.8,1.87581363416382e-06,376.38
"oth_rockfish",1993,191.3,1.87581363416382e-06,19.13
"north_rockfish",1993,859,1.87581363416382e-06,85.9
"shortraker_rock",1993,221,1.87581363416382e-06,22.1
"rougheye_rock",1993,146,1.87581363416382e-06,14.6
"atka",1993,200.65,1.87581363416382e-06,20.065
"shallow_demersals",1993,NA,1.87581363416382e-06,NA
"lg_sculpins",1993,NA,1.87581363416382e-06,NA
"octopus",1993,NA,1.87581363416382e-06,NA
"squids",1993,597.72,1.87581363416382e-06,59.772
"salmon_returning",1993,NA,1.87581363416382e-06,NA
"salmon_smolts",1993,NA,1.87581363416382e-06,NA
"mycto_bathy",1993,NA,1.87581363416382e-06,NA
"capelin",1993,NA,1.87581363416382e-06,NA
"sandlance",1993,NA,1.87581363416382e-06,NA
"oth_forage",1993,NA,1.87581363416382e-06,NA
"bairdi",1993,12834,1.87581363416382e-06,1283.4
"king_crabs",1993,10494.15869,1.87581363416382e-06,1049.415869
"opilio",1993,74910,1.87581363416382e-06,7491
"pandalid",1993,NA,1.87581363416382e-06,NA
"ben_zooplankton",1993,NA,1.87581363416382e-06,NA
"snails_sea_stars",1993,NA,1.87581363416382e-06,NA
"herb_echinoderms",1993,NA,1.87581363416382e-06,NA
"misc_crabs",1993,NA,1.87581363416382e-06,NA
"structural_epifauna",1993,NA,1.87581363416382e-06,NA
"infauna",1993,NA,1.87581363416382e-06,NA
"jellyfish",1993,NA,1.87581363416382e-06,NA
"pel_zooplankton",1993,NA,1.87581363416382e-06,NA
"euphausiids",1993,NA,1.87581363416382e-06,NA
"copepods",1993,NA,1.87581363416382e-06,NA
"pelagic_microbes",1993,NA,1.87581363416382e-06,NA
"benthic_microbes",1993,NA,1.87581363416382e-06,NA
"lg_phytoplankton",1993,NA,1.87581363416382e-06,NA
"sm_phytoplankton",1993,NA,1.87581363416382e-06,NA
"discards_offal",1993,NA,1.87581363416382e-06,NA
"pelagic_detritus",1993,NA,1.87581363416382e-06,NA
"benthic_detritus",1993,NA,1.87581363416382e-06,NA
"outside",1994,NA,1.87581363416382e-06,NA
"transient_killers",1994,NA,1.87581363416382e-06,NA
"toothed_whales",1994,NA,1.87581363416382e-06,NA
"gray_whales",1994,NA,1.87581363416382e-06,NA
"baleen_whales",1994,NA,1.87581363416382e-06,NA
"pinnipeds",1994,NA,1.87581363416382e-06,NA
"walrus_bd_seals",1994,NA,1.87581363416382e-06,NA
"nf_seal_juv",1994,NA,1.87581363416382e-06,NA
"nf_seal_adu",1994,53.31,1.87581363416382e-06,5.331
"ice_seals",1994,NA,1.87581363416382e-06,NA
"oth_birds",1994,NA,1.87581363416382e-06,NA
"murres_puffins",1994,NA,1.87581363416382e-06,NA
"kittiwakes",1994,NA,1.87581363416382e-06,NA
"auklets",1994,NA,1.87581363416382e-06,NA
"fulmars",1994,NA,1.87581363416382e-06,NA
"albatross",1994,NA,1.87581363416382e-06,NA
"sharks",1994,NA,1.87581363416382e-06,NA
"pollock_juv",1994,NA,1.87581363416382e-06,NA
"pollock_adu",1994,1329907.77,1.87581363416382e-06,132990.777
"pcod_juv",1994,NA,1.87581363416382e-06,NA
"pcod_adu",1994,172263.01,1.87581363416382e-06,17226.301
"herring",1994,32635.06384,1.87581363416382e-06,3263.506384
"arrowtooth_juv",1994,NA,1.87581363416382e-06,NA
"arrowtooth_adu",1994,13017.95,1.87581363416382e-06,1301.795
"kamchatka",1994,NA,1.87581363416382e-06,NA
"gr_turbot_juv",1994,NA,1.87581363416382e-06,NA
"gr_turbot_adu",1994,7141.47,1.87581363416382e-06,714.147
"halibut_juv",1994,NA,1.87581363416382e-06,NA
"halibut_adu",1994,4743.1568,1.87581363416382e-06,474.31568
"yf_sole",1994,140049.55,1.87581363416382e-06,14004.955
"fh_sole",1994,NA,1.87581363416382e-06,NA
"nr_sole",1994,59298.08,1.87581363416382e-06,5929.808
"ak_plaice",1994,NA,1.87581363416382e-06,NA
"oth_flatfish",1994,NA,1.87581363416382e-06,NA
"ak_skate",1994,NA,1.87581363416382e-06,NA
"oth_skate",1994,NA,1.87581363416382e-06,NA
"sablefish_juv",1994,NA,1.87581363416382e-06,NA
"sablefish_adu",1994,694.08,1.87581363416382e-06,69.408
"eelpouts",1994,NA,1.87581363416382e-06,NA
"deep_demersals",1994,NA,1.87581363416382e-06,NA
"pac_ocean_perch",1994,1687.97,1.87581363416382e-06,168.797
"oth_rockfish",1994,132.48,1.87581363416382e-06,13.248
"north_rockfish",1994,61,1.87581363416382e-06,6.1
"shortraker_rock",1994,46,1.87581363416382e-06,4.6
"rougheye_rock",1994,22,1.87581363416382e-06,2.2
"atka",1994,175.13,1.87581363416382e-06,17.513
"shallow_demersals",1994,NA,1.87581363416382e-06,NA
"lg_sculpins",1994,NA,1.87581363416382e-06,NA
"octopus",1994,NA,1.87581363416382e-06,NA
"squids",1994,501.32,1.87581363416382e-06,50.132
"salmon_returning",1994,NA,1.87581363416382e-06,NA
"salmon_smolts",1994,NA,1.87581363416382e-06,NA
"mycto_bathy",1994,NA,1.87581363416382e-06,NA
"capelin",1994,NA,1.87581363416382e-06,NA
"sandlance",1994,NA,1.87581363416382e-06,NA
"oth_forage",1994,NA,1.87581363416382e-06,NA
"bairdi",1994,7184,1.87581363416382e-06,718.4
"king_crabs",1994,2567.432439,1.87581363416382e-06,256.7432439
"opilio",1994,40890,1.87581363416382e-06,4089
"pandalid",1994,NA,1.87581363416382e-06,NA
"ben_zooplankton",1994,NA,1.87581363416382e-06,NA
"snails_sea_stars",1994,NA,1.87581363416382e-06,NA
"herb_echinoderms",1994,NA,1.87581363416382e-06,NA
"misc_crabs",1994,NA,1.87581363416382e-06,NA
"structural_epifauna",1994,NA,1.87581363416382e-06,NA
"infauna",1994,NA,1.87581363416382e-06,NA
"jellyfish",1994,NA,1.87581363416382e-06,NA
"pel_zooplankton",1994,NA,1.87581363416382e-06,NA
"euphausiids",1994,NA,1.87581363416382e-06,NA
"copepods",1994,NA,1.87581363416382e-06,NA
"pelagic_microbes",1994,NA,1.87581363416382e-06,NA
"benthic_microbes",1994,NA,1.87581363416382e-06,NA
"lg_phytoplankton",1994,NA,1.87581363416382e-06,NA
"sm_phytoplankton",1994,NA,1.87581363416382e-06,NA
"discards_offal",1994,NA,1.87581363416382e-06,NA
"pelagic_detritus",1994,NA,1.87581363416382e-06,NA
"benthic_detritus",1994,NA,1.87581363416382e-06,NA
"outside",1995,NA,1.87581363416382e-06,NA
"transient_killers",1995,NA,1.87581363416382e-06,NA
"toothed_whales",1995,NA,1.87581363416382e-06,NA
"gray_whales",1995,NA,1.87581363416382e-06,NA
"baleen_whales",1995,NA,1.87581363416382e-06,NA
"pinnipeds",1995,NA,1.87581363416382e-06,NA
"walrus_bd_seals",1995,NA,1.87581363416382e-06,NA
"nf_seal_juv",1995,NA,1.87581363416382e-06,NA
"nf_seal_adu",1995,45.75,1.87581363416382e-06,4.575
"ice_seals",1995,NA,1.87581363416382e-06,NA
"oth_birds",1995,NA,1.87581363416382e-06,NA
"murres_puffins",1995,NA,1.87581363416382e-06,NA
"kittiwakes",1995,NA,1.87581363416382e-06,NA
"auklets",1995,NA,1.87581363416382e-06,NA
"fulmars",1995,NA,1.87581363416382e-06,NA
"albatross",1995,NA,1.87581363416382e-06,NA
"sharks",1995,NA,1.87581363416382e-06,NA
"pollock_juv",1995,NA,1.87581363416382e-06,NA
"pollock_adu",1995,1264580.68,1.87581363416382e-06,126458.068
"pcod_juv",1995,NA,1.87581363416382e-06,NA
"pcod_adu",1995,228498.47,1.87581363416382e-06,22849.847
"herring",1995,29757.47384,1.87581363416382e-06,2975.747384
"arrowtooth_juv",1995,NA,1.87581363416382e-06,NA
"arrowtooth_adu",1995,8282.93,1.87581363416382e-06,828.293
"kamchatka",1995,NA,1.87581363416382e-06,NA
"gr_turbot_juv",1995,NA,1.87581363416382e-06,NA
"gr_turbot_adu",1995,5855.95,1.87581363416382e-06,585.595
"halibut_juv",1995,NA,1.87581363416382e-06,NA
"halibut_adu",1995,4353.563307,1.87581363416382e-06,435.3563307
"yf_sole",1995,124746.36,1.87581363416382e-06,12474.636
"fh_sole",1995,14698.8,1.87581363416382e-06,1469.88
"nr_sole",1995,54672.56,1.87581363416382e-06,5467.256
"ak_plaice",1995,NA,1.87581363416382e-06,NA
"oth_flatfish",1995,NA,1.87581363416382e-06,NA
"ak_skate",1995,NA,1.87581363416382e-06,NA
"oth_skate",1995,NA,1.87581363416382e-06,NA
"sablefish_juv",1995,NA,1.87581363416382e-06,NA
"sablefish_adu",1995,929.62,1.87581363416382e-06,92.962
"eelpouts",1995,NA,1.87581363416382e-06,NA
"deep_demersals",1995,NA,1.87581363416382e-06,NA
"pac_ocean_perch",1995,1207.6,1.87581363416382e-06,120.76
"oth_rockfish",1995,287.78,1.87581363416382e-06,28.778
"north_rockfish",1995,266,1.87581363416382e-06,26.6
"shortraker_rock",1995,49,1.87581363416382e-06,4.9
"rougheye_rock",1995,28,1.87581363416382e-06,2.8
"atka",1995,340.3,1.87581363416382e-06,34.03
"shallow_demersals",1995,NA,1.87581363416382e-06,NA
"lg_sculpins",1995,NA,1.87581363416382e-06,NA
"octopus",1995,NA,1.87581363416382e-06,NA
"squids",1995,364.38,1.87581363416382e-06,36.438
"salmon_returning",1995,NA,1.87581363416382e-06,NA
"salmon_smolts",1995,NA,1.87581363416382e-06,NA
"mycto_bathy",1995,NA,1.87581363416382e-06,NA
"capelin",1995,NA,1.87581363416382e-06,NA
"sandlance",1995,NA,1.87581363416382e-06,NA
"oth_forage",1995,NA,1.87581363416382e-06,NA
"bairdi",1995,4819,1.87581363416382e-06,481.9
"king_crabs",1995,2790.153488,1.87581363416382e-06,279.0153488
"opilio",1995,36590,1.87581363416382e-06,3659
"pandalid",1995,NA,1.87581363416382e-06,NA
"ben_zooplankton",1995,NA,1.87581363416382e-06,NA
"snails_sea_stars",1995,NA,1.87581363416382e-06,NA
"herb_echinoderms",1995,NA,1.87581363416382e-06,NA
"misc_crabs",1995,NA,1.87581363416382e-06,NA
"structural_epifauna",1995,NA,1.87581363416382e-06,NA
"infauna",1995,NA,1.87581363416382e-06,NA
"jellyfish",1995,NA,1.87581363416382e-06,NA
"pel_zooplankton",1995,NA,1.87581363416382e-06,NA
"euphausiids",1995,NA,1.87581363416382e-06,NA
"copepods",1995,NA,1.87581363416382e-06,NA
"pelagic_microbes",1995,NA,1.87581363416382e-06,NA
"benthic_microbes",1995,NA,1.87581363416382e-06,NA
"lg_phytoplankton",1995,NA,1.87581363416382e-06,NA
"sm_phytoplankton",1995,NA,1.87581363416382e-06,NA
"discards_offal",1995,NA,1.87581363416382e-06,NA
"pelagic_detritus",1995,NA,1.87581363416382e-06,NA
"benthic_detritus",1995,NA,1.87581363416382e-06,NA
"outside",1996,NA,1.87581363416382e-06,NA
"transient_killers",1996,NA,1.87581363416382e-06,NA
"toothed_whales",1996,NA,1.87581363416382e-06,NA
"gray_whales",1996,NA,1.87581363416382e-06,NA
"baleen_whales",1996,NA,1.87581363416382e-06,NA
"pinnipeds",1996,NA,1.87581363416382e-06,NA
"walrus_bd_seals",1996,NA,1.87581363416382e-06,NA
"nf_seal_juv",1996,NA,1.87581363416382e-06,NA
"nf_seal_adu",1996,54.69,1.87581363416382e-06,5.469
"ice_seals",1996,NA,1.87581363416382e-06,NA
"oth_birds",1996,NA,1.87581363416382e-06,NA
"murres_puffins",1996,NA,1.87581363416382e-06,NA
"kittiwakes",1996,NA,1.87581363416382e-06,NA
"auklets",1996,NA,1.87581363416382e-06,NA
"fulmars",1996,NA,1.87581363416382e-06,NA
"albatross",1996,NA,1.87581363416382e-06,NA
"sharks",1996,NA,1.87581363416382e-06,NA
"pollock_juv",1996,NA,1.87581363416382e-06,NA
"pollock_adu",1996,1193280.31,1.87581363416382e-06,119328.031
"pcod_juv",1996,NA,1.87581363416382e-06,NA
"pcod_adu",1996,209067.35,1.87581363416382e-06,20906.735
"herring",1996,29230.39951,1.87581363416382e-06,2923.039951
"arrowtooth_juv",1996,NA,1.87581363416382e-06,NA
"arrowtooth_adu",1996,13308.83,1.87581363416382e-06,1330.883
"kamchatka",1996,NA,1.87581363416382e-06,NA
"gr_turbot_juv",1996,NA,1.87581363416382e-06,NA
"gr_turbot_adu",1996,4843.96,1.87581363416382e-06,484.396
"halibut_juv",1996,NA,1.87581363416382e-06,NA
"halibut_adu",1996,4327.365227,1.87581363416382e-06,432.7365227
"yf_sole",1996,129659.18,1.87581363416382e-06,12965.918
"fh_sole",1996,17336.39,1.87581363416382e-06,1733.639
"nr_sole",1996,46557.99,1.87581363416382e-06,4655.799
"ak_plaice",1996,NA,1.87581363416382e-06,NA
"oth_flatfish",1996,NA,1.87581363416382e-06,NA
"ak_skate",1996,NA,1.87581363416382e-06,NA
"oth_skate",1996,NA,1.87581363416382e-06,NA
"sablefish_juv",1996,NA,1.87581363416382e-06,NA
"sablefish_adu",1996,648.4,1.87581363416382e-06,64.84
"eelpouts",1996,NA,1.87581363416382e-06,NA
"deep_demersals",1996,NA,1.87581363416382e-06,NA
"pac_ocean_perch",1996,2854.61,1.87581363416382e-06,285.461
"oth_rockfish",1996,170.13,1.87581363416382e-06,17.013
"north_rockfish",1996,87,1.87581363416382e-06,8.7
"shortraker_rock",1996,87,1.87581363416382e-06,8.7
"rougheye_rock",1996,34,1.87581363416382e-06,3.4
"atka",1996,784.76,1.87581363416382e-06,78.476
"shallow_demersals",1996,NA,1.87581363416382e-06,NA
"lg_sculpins",1996,NA,1.87581363416382e-06,NA
"octopus",1996,NA,1.87581363416382e-06,NA
"squids",1996,1083.1,1.87581363416382e-06,108.31
"salmon_returning",1996,NA,1.87581363416382e-06,NA
"salmon_smolts",1996,NA,1.87581363416382e-06,NA
"mycto_bathy",1996,NA,1.87581363416382e-06,NA
"capelin",1996,NA,1.87581363416382e-06,NA
"sandlance",1996,NA,1.87581363416382e-06,NA
"oth_forage",1996,NA,1.87581363416382e-06,NA
"bairdi",1996,2835,1.87581363416382e-06,283.5
"king_crabs",1996,6067.784282,1.87581363416382e-06,606.7784282
"opilio",1996,62390,1.87581363416382e-06,6239
"pandalid",1996,NA,1.87581363416382e-06,NA
"ben_zooplankton",1996,NA,1.87581363416382e-06,NA
"snails_sea_stars",1996,NA,1.87581363416382e-06,NA
"herb_echinoderms",1996,NA,1.87581363416382e-06,NA
"misc_crabs",1996,NA,1.87581363416382e-06,NA
"structural_epifauna",1996,NA,1.87581363416382e-06,NA
"infauna",1996,NA,1.87581363416382e-06,NA
"jellyfish",1996,NA,1.87581363416382e-06,NA
"pel_zooplankton",1996,NA,1.87581363416382e-06,NA
"euphausiids",1996,NA,1.87581363416382e-06,NA
"copepods",1996,NA,1.87581363416382e-06,NA
"pelagic_microbes",1996,NA,1.87581363416382e-06,NA
"benthic_microbes",1996,NA,1.87581363416382e-06,NA
"lg_phytoplankton",1996,NA,1.87581363416382e-06,NA
